Akun;Kelompok;Jenis;Objek;Rincian Objek;Sub Rincian Objek;Uraian Akun
5;1;02;03;02;340;"Belanja Pemeliharaan Alat Laboratorium-Radiation Application and Non Destructive
Testing Laboratory Lainnya-Radiation
Application Equipment"
5;1;02;03;02;341;"Belanja Pemeliharaan Alat Laboratorium-Application Destructive and Radiation Non
Laboratory Destructive Lainnya-Non Testing
Test (NDT) Device"
5;1;02;03;02;342;"Belanja Pemeliharaan Alat Laboratorium-Radiation Application and Non Destructive
Testing Laboratory Lainnya-Peralatan
Hidrologi"
5;1;02;03;02;343;"Belanja Pemeliharaan Alat Laboratorium-Radiation Application and Non Destructive
Testing Laboratory Lainnya-Radiation
Application and Non Destructive Testing
Laboratory Lainnya"
5;1;02;03;02;344;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Lingkungan Hidup-Alat
Laboratorium Kualitas Air dan Tanah"
5;1;02;03;02;345;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Lingkungan Hidup-Alat
Laboratorium Kualitas Udara"
5;1;02;03;02;346;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Lingkungan Hidup-Alat
Laboratorium Kebisingan dan Getaran"
5;1;02;03;02;347;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Lingkungan Hidup-Laboratorium Lingkungan"
5;1;02;03;02;348;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Lingkungan Hidup-Alat
Laboratorium Penunjang"
5;1;02;03;02;349;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Lingkungan Hidup-Alat
Laboratorium Lingkungan Hidup Lainnya"
5;1;02;03;02;350;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Towing Carriage
5;1;02;03;02;351;"Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Wave
Generator and Absorber"
5;1;02;03;02;352;"Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Data
Accquisition and Analyzing System"
5;1;02;03;02;353;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratori um Hydrodinamica-Cavitation Tunnel
5;1;02;03;02;354;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Overhead Cranes
5;1;02;03;02;355;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Peralatan Umum
5;1;02;03;02;356;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Model Ship Workshop
5;1;02;03;02;357;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Propeller Model Workshop
5;1;02;03;02;358;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Mechanical Workshop
5;1;02;03;02;359;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Precision Mechanical Workshop
5;1;02;03;02;360;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Painting Shop
5;1;02;03;02;361;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Ship Model Preparation Shop
5;1;02;03;02;362;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Electrical Workshop
5;1;02;03;02;363;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-MOB
5;1;02;03;02;364;"Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Photo
and Film Equipment"
5;1;02;03;02;365;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-
5;1;02;03;02;366;"Belanja Pemeliharaan Alat Laboratorium-Alat
Standarisasi Kalibrasi dan Laboratorium
Laboratorium Kalibrasi Instrumentasi-Alat
Elektromedik dan Biomedik"
5;1;02;03;02;367;"Belanja Pemeliharaan Alat Laboratorium-Alat
Standarisasi Kalibrasi dan Laboratorium
Laboratorium Standar Instrumentasi-Alat
dan Kalibrator"
5;1;02;03;02;368;"Belanja Pemeliharaan Alat Laboratorium-Alat
Standarisasi Kalibrasi dan Laboratorium
Laboratorium Cahaya, Instrumentasi-Alat
Optik, dan Akustik"
5;1;02;03;02;369;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Standarisasi Kalibrasi dan
Instrumentasi-Alat Laboratorium Listrik dan
Mekanik"
5;1;02;03;02;370;"Belanja Pemeliharaan Alat Laboratorium-Alat
Standarisasi Kalibrasi dan Laboratorium
Laboratorium Tekanan Instrumentasi-Alat
dan Suhu"
5;1;02;03;02;371;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Standarisasi Kalibrasi dan
Instrumentasi-Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi
Lain"
5;1;02;03;02;372;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Standarisasi Kalibrasi dan
Instrumentasi-Alat Laboratorium Natius"
5;1;02;03;02;373;"Belanja Pemeliharaan Alat Laboratorium-Alat
Laboratorium Standarisasi Kalibrasi dan
Instrumentasi-Alat Laboratorium Elektronika
dan Telekomunikasi Pelayaran"
5;1;02;03;02;374;"Belanja Pemeliharaan Alat Laboratorium-Alat
Standarisasi Kalibrasi dan Laboratorium
Laboratorium Sarana Instrumentasi-Alat
Bantu Navigasi Pelayaran"
5;1;02;03;02;375;"Belanja Pemeliharaan Alat Laboratorium-Alat
Standarisasi Kalibrasi dan Laboratorium
Laboratorium Uji Instrumentasi-Alat
Perangkat"
5;1;02;03;02;376;Belanja Pemeliharaan Alat Laboratorium-Alat
5;1;02;03;02;404;Belanja
5;1;02;03;02;405;Belanja
5;1;02;03;02;406;Belanja
5;1;02;03;02;407;Belanja
5;1;02;03;02;408;Belanja
5;1;02;03;02;409;Belanja
5;1;02;03;02;410;Belanja
5;1;02;03;02;411;Belanja
5;1;02;03;02;412;"Belanja Pemeliharaan Alat Eksplorasi-Alat
Eksplorasi Topografi-Optik"
5;1;02;03;02;413;"Belanja Pemeliharaan Alat Eksplorasi-Alat
Eksplorasi Topografi-Ukur/Instrumen"
5;1;02;03;02;414;"Belanja Pemeliharaan Alat Eksplorasi-Alat
Eksplorasi Topografi-Alat Eksplorasi
Topografi Lainnya"
5;1;02;03;02;415;"Belanja Pemeliharaan Alat Eksplorasi-Alat
Eksplorasi Geofisika-Mekanik"
5;1;02;03;02;416;"Belanja Pemeliharaan Alat Eksplorasi-Alat
Eksplorasi Geofisika-Elektronik/Electric"
5;1;02;03;02;417;"Belanja Pemeliharaan Alat Eksplorasi-Alat
Eksplorasi Geofisika-Manual"
5;1;02;03;02;418;"Belanja Pemeliharaan Alat Eksplorasi-Alat
Eksplorasi Geofisika-Alat Eksplorasi
Geofisika Lainnya"
5;1;02;03;02;419;"Belanja Pemeliharaan Alat Pengeboran-Alat
Pengeboran Mesin-Bor Mesin Tumbuk"
5;1;02;03;02;420;"Belanja Pemeliharaan Alat Pengeboran-Alat
Pengeboran Mesin-Bor Mesin Putar"
5;1;02;03;02;421;"Belanja Pemeliharaan Alat Pengeboran-Alat
Pengeboran Mesin-Alat Pengeboran Mesin
Lainnya"
5;1;02;03;02;422;"Belanja Pemeliharaan Alat Pengeboran-Alat
Pengeboran Non Mesin-Bangka"
5;1;02;03;02;423;"Belanja Pemeliharaan Alat Pengeboran-Alat
Pengeboran Non Mesin-Pantek"
5;1;02;03;02;424;"Belanja Pemeliharaan Alat Pengeboran-Alat
Pengeboran Non Mesin-Putar"
5;1;02;03;02;425;"Belanja Pemeliharaan Alat Pengeboran-Alat
Pengeboran Non Mesin-Peralatan Bantu"
5;1;02;03;02;426;"Belanja Pemeliharaan Alat Pengeboran-Alat
Pengeboran Non Mesin-Alat Pengeboran Non
Mesin Lainnya"
5;1;02;03;02;427;"Belanja Pemeliharaan Alat Produksi,
Pengolahan, dan Pemurnian-Sumur-Peralatan Sumur Minyak"
5;1;02;03;02;428;"Belanja Pemeliharaan Alat Produksi,
Pengolahan, dan Pemurnian-Sumur-Sumur
Pemboran"
5;1;02;03;02;429;"Belanja Pemeliharaan Alat Produksi,
Pengolahan, dan Pemurnian-Sumur-Sumur
Lainnya"
5;1;02;03;02;430;"Belanja Pemeliharaan Alat Produksi,
Pengolahan, dan Pemurnian-Produksi-RIG"
5;1;02;03;02;431;"Belanja Pemeliharaan Alat Produksi,
Pengolahan, dan Pemurnian-Produksi-Produksi Lainnya"
5;1;02;03;02;432;"Belanja Pemeliharaan Alat Produksi,
Pengolahan, dan Pemurnian-Pengolahan dan
Pemurnian-Alat Pengolahan Minyak"
5;1;02;03;02;433;"Belanja Pemeliharaan Alat Produksi,
Pengolahan, dan Pemurnian-Pengolahan dan
Pemurnian-Alat Pengolahan Air"
5;1;02;03;02;434;"Belanja Pemeliharaan Alat Produksi,
Pengolahan, dan Pemurnian-Pengolahan dan
Pemurnian-Alat Pengolahan Steam"
5;1;02;03;02;435;Belanja
5;1;02;03;02;436;Belanja Pemeliharaan
5;1;02;03;02;437;Belanja Pemeliharaan Alat Bantu Eksplorasi-Alat Bantu Eksplorasi-Mekanik
5;1;02;03;02;438;Belanja Pemeliharaan Alat Bantu Eksplorasi-Alat Bantu Eksplorasi-Elektrik
5;1;02;03;02;439;"Alat Bantu
Lainnya"
5;1;02;03;02;440;Belanja Pemeliharaan Alat Bantu Eksplorasi-Alat Bantu Produksi-Perawatan Sumur
5;1;02;03;02;441;Belanja Pemeliharaan Alat Bantu Eksplorasi-Alat Bantu Produksi-Tes Unit
5;1;02;03;02;442;"Alat Bantu
Lainnya"
5;1;02;03;02;443;"Belanja
Kerja-Alat"
5;1;02;03;02;444;"Belanja
Kerja-Alat"
5;1;02;03;02;445;Belanja
5;1;02;03;02;446;"Belanja
Kerja-Alat"
5;1;02;03;02;447;Belanja
5;1;02;03;02;448;"Belanja
Kerja-Alat"
5;1;02;03;02;449;Belanja
5;1;02;03;02;450;Belanja
5;1;02;03;02;451;Belanja
5;1;02;03;02;452;Belanja
5;1;02;03;02;453;Belanja
5;1;02;03;02;454;"Belanja
Kerja-Alat"
5;1;02;03;02;455;"Belanja
Kerja-Alat"
5;1;02;03;02;456;Belanja
5;1;02;03;02;457;Belanja
5;1;02;03;02;458;Belanja
5;1;02;03;02;459;"Bantu Fasilitas
Bandar Udara"
5;1;02;03;02;460;Belanja
5;1;02;03;02;461;Belanja
5;1;02;03;02;462;Belanja
5;1;02;03;02;463;Belanja
5;1;02;03;02;464;Belanja
5;1;02;03;02;465;Belanja
5;1;02;03;02;466;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Liquid-Liquid Contractor
Equipment"
5;1;02;03;02;467;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Solid-Solid Mixing Equipment"
5;1;02;03;02;468;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Solid-Solid Screening
Equipment"
5;1;02;03;02;469;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Solid-Solid Classifier"
5;1;02;03;02;470;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Solid-Liquid Mixing
Equipment"
5;1;02;03;02;471;"Peralatan Belanja Pemeliharaan
Peralatan Proses/Produksi-Unit
Proses/Produksi-Solid Liquid Crystallization
Equipment"
5;1;02;03;02;472;"Peralatan Belanja Pemeliharaan
Peralatan Proses/Produksi-Unit
Proses/Produksi-Ion Exchange Absortion
Equipment"
5;1;02;03;02;473;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Leaching Equipment"
5;1;02;03;02;474;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Gravity Sedimentation
Equipment"
5;1;02;03;02;475;"Peralatan Belanja Pemeliharaan
Peralatan Proses/Produksi-Unit
Proses/Produksi-Solid Liquid Filtering
Equipment"
5;1;02;03;02;476;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Centrifuge for Solid Liquid"
5;1;02;03;02;477;"Peralatan Belanja Pemeliharaan
Peralatan Proses/Produksi-Unit
Proses/Produksi-Liquid from Solid Expelling
(Expressor)-Equipment"
5;1;02;03;02;478;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Gas-Solid Drying Equipment"
5;1;02;03;02;479;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Gas-Solid Fluidised Bed
Equipment"
5;1;02;03;02;480;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Gas-Solid Separation
Equipment"
5;1;02;03;02;481;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Gas-Liquid Distillation
Equipment"
5;1;02;03;02;482;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Gas-Liquid Separation
Equipment"
5;1;02;03;02;483;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Isotope Separation
Equipment"
5;1;02;03;02;484;"Peralatan Belanja Pemeliharaan
Peralatan Proses/Produksi-Unit
Proses/Produksi-Transport and Storage
Equipment for Liquid"
5;1;02;03;02;485;"Peralatan Belanja Pemeliharaan
Peralatan Proses/Produksi-Unit
Proses/Produksi-Solid Material Handling
Equipment"
5;1;02;03;02;486;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Size Reduction Size
Balargement Equipment"
5;1;02;03;02;487;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Heat Generating Equipment"
5;1;02;03;02;488;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Heat Transfer Equipment"
5;1;02;03;02;489;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Mechanical Process"
5;1;02;03;02;490;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Chemical Reaction
Equipment"
5;1;02;03;02;491;"Belanja Pemeliharaan Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi-Unit Peralatan
Proses/Produksi Lainnya"
5;1;02;03;02;492;"Belanja Pemeliharaan Rambu-Rambu-Rambu-Rambu Lalu Lintas Darat-Rambu
Bersuar"
5;1;02;03;02;493;"Belanja Pemeliharaan Rambu-Rambu-Rambu-Rambu Lalu Lintas Darat-Rambu
Tidak Bersuar"
5;1;02;03;02;494;Belanja Pemeliharaan Rambu-Rambu-Rambu-Rambu Lalu Lintas Darat-Rambu-Rambu Lalu Lintas Darat Lainnya
5;1;02;03;02;495;Belanja Pemeliharaan Rambu-Rambu-Rambu-Rambu Lalu Lintas Udara-Runway/Threshold Light
5;1;02;03;02;496;"Belanja Pemeliharaan Rambu-Rambu-Rambu-Rambu Lalu Lintas Udara-Visual
Approach Slope Indicator (VASI)"
5;1;02;03;02;497;"Rambu-Rambu
Light"
5;1;02;03;02;498;"Lintas Rambu-Rambu
Identification Light (REILS)"
5;1;02;03;02;499;Belanja
5;1;02;03;02;500;"Rambu-Rambu
Lights"
5;1;02;03;02;501;"Lintas Rambu-Rambu
Rambu Lalu Lintas Udara Lainnya"
5;1;02;03;02;502;"Lintas Rambu-Rambu
Rambu Lalu Lintas Laut"
5;1;02;03;02;503;"Lintas Rambu-Rambu
Rambu Lalu Lintas Laut Lainnya"
5;1;02;03;02;504;Belanja
5;1;02;03;02;505;Belanja
5;1;02;03;02;506;Belanja
5;1;02;03;02;507;Belanja
5;1;02;03;03;001;Belanja
5;1;02;03;03;002;Belanja
5;1;02;03;03;003;Belanja
5;1;02;03;03;004;Belanja
5;1;02;03;03;005;Belanja
5;1;02;03;03;006;Belanja
5;1;02;03;03;007;Belanja
5;1;02;03;03;008;Belanja
5;1;02;03;03;009;Belanja
5;1;02;03;03;010;Belanja
5;1;02;03;03;011;Belanja
5;1;02;03;03;012;Belanja
5;1;02;03;03;013;Belanja
5;1;02;03;03;014;Belanja
5;1;02;03;03;015;Belanja
5;1;02;03;03;016;Belanja
5;1;02;03;03;017;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Gedung Museum"
5;1;02;03;03;018;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Gedung Terminal/Pelabuhan/Bandara"
5;1;02;03;03;019;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Pengujian Kelaikan"
5;1;02;03;03;020;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Gedung Lembaga Pemasyarakatan"
5;1;02;03;03;021;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Rumah Tahanan"
5;1;02;03;03;022;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Gedung Krematorium"
5;1;02;03;03;023;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Pembakaran Bangkai Hewan"
5;1;02;03;03;024;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Tempat Persidangan"
5;1;02;03;03;025;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Terbuka"
5;1;02;03;03;026;"Belanja Belanja Pemeliharaan Bangunan
Gedung-Bangunan Gedung Tempat Kerja-Bangunan Penampung Sekam"
5;1;02;03;03;027;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Tempat Pelelangan Ikan (TPI)"
5;1;02;03;03;028;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Industri"
5;1;02;03;03;029;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Peternakan/Perikanan"
5;1;02;03;03;030;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Gedung Tempat Kerja Lainnya"
5;1;02;03;03;031;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Peralatan Geofisika"
5;1;02;03;03;032;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Fasilitas Umum"
5;1;02;03;03;033;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Parkir"
5;1;02;03;03;034;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Gedung Pabrik"
5;1;02;03;03;035;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan
Stasiun Bus"
5;1;02;03;03;036;Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Taman
5;1;02;03;03;037;Belanja
5;1;02;03;03;038;"Belanja
Bangunan
Negara Golongan I"
5;1;02;03;03;039;"Belanja
Bangunan
Negara Golongan II"
5;1;02;03;03;040;Belanja
5;1;02;03;03;041;Belanja
5;1;02;03;03;042;Belanja
5;1;02;03;03;043;Belanja
5;1;02;03;03;044;Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Tinggal-Motel
5;1;02;03;03;045;Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Tinggal-Flat/Rumah Susun
5;1;02;03;03;046;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Tinggal-Rumah
Negara dalam Proses Penggolongan"
5;1;02;03;03;047;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Tinggal-Panti
Asuhan"
5;1;02;03;03;048;Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Tinggal-Apartemen
5;1;02;03;03;049;"Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Tinggal-Rumah
Tidak Bersusun"
5;1;02;03;03;050;Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Tinggal-Bangunan Gedung Tempat Tinggal Lainnya
5;1;02;03;03;051;"Belanja Pemeliharaan Monumen-Candi/Tugu
Peringatan/Prasasti-Candi"
5;1;02;03;03;052;"Belanja Pemeliharaan Monumen-Candi/Tugu
Peringatan/Prasasti-Tugu"
5;1;02;03;03;053;"Belanja Pemeliharaan Monumen-Candi/Tugu
Peringatan/Prasasti-Bangunan Peninggalan"
5;1;02;03;03;054;"Belanja Pemeliharaan Monumen-Candi/Tugu
Peringatan/Prasasti-Candi/Tugu Peringatan/
Prasasti Lainnya"
5;1;02;03;03;055;"Belanja Pemeliharaan Bangunan Menara-Bangunan Menara Perambuan-Bangunan
Menara Perambuan Penerangan Pantai"
5;1;02;03;03;056;"Belanja Pemeliharaan Bangunan Menara-Bangunan Menara Perambuan-Bangunan
Perambuan Penerangan Pantai"
5;1;02;03;03;057;"Belanja Pemeliharaan Bangunan Menara-Bangunan Menara Perambuan-Bangunan
Menara Telekomunikasi"
5;1;02;03;03;058;Belanja Pemeliharaan Bangunan Menara-Bangunan Menara Perambuan-Bangunan
5;1;02;03;03;059;Belanja
5;1;02;03;03;060;"Pemeliharaan Belanja
Kontrol/Pasti-Tugu/Tanda"
5;1;02;03;03;061;"Belanja
Kontrol/Pasti-"
5;1;02;03;03;062;"Belanja
Kontrol/Pasti-"
5;1;02;03;03;063;Belanja
5;1;02;03;03;064;"Pemeliharaan Belanja
Kontrol/Pasti-Tugu/Tanda
Tugu/Tanda Batas Lainnya"
5;1;02;03;04;;"Belanja
Irigasi"
5;1;02;03;04;001;Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Jalan Nasional
5;1;02;03;04;002;Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Jalan Provinsi
5;1;02;03;04;003;Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Jalan Kabupaten
5;1;02;03;04;004;Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Jalan Kota
5;1;02;03;04;005;Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Jalan Desa
5;1;02;03;04;006;Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Jalan Tol
5;1;02;03;04;007;Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Jalan Kereta Api
5;1;02;03;04;008;Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Landasan Pacu Pesawat Terbang
5;1;02;03;04;009;Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Jalan Khusus
5;1;02;03;04;010;Belanja
5;1;02;03;04;011;Belanja
5;1;02;03;04;012;Belanja
5;1;02;03;04;013;Belanja
5;1;02;03;04;014;Belanja
5;1;02;03;04;015;Belanja
5;1;02;03;04;016;Belanja
5;1;02;03;04;017;Belanja
5;1;02;03;04;018;"Pemeliharaan Belanja
Jembatan-Jembatan
Pesawat Terbang"
5;1;02;03;04;019;Belanja
5;1;02;03;04;020;Belanja
5;1;02;03;04;021;"Pemeliharaan Belanja
Jembatan-Jembatan
Terminal"
5;1;02;03;04;022;Belanja
5;1;02;03;04;023;Belanja
5;1;02;03;04;024;Belanja
5;1;02;03;04;025;Belanja
5;1;02;03;04;026;Belanja
5;1;02;03;04;027;"Belanja Pemeliharaan Bangunan Air-Bangunan Air Irigasi-Bangunan Pembuang
Irigasi"
5;1;02;03;04;028;"Belanja Pemeliharaan Bangunan Air-Bangunan Air Irigasi-Bangunan Pengaman
Irigasi"
5;1;02;03;04;029;"Belanja Pemeliharaan Bangunan Air-Bangunan Air Irigasi-Bangunan Pelengkap
Irigasi"
5;1;02;03;04;030;"Belanja Pemeliharaan Bangunan Air-Bangunan Air Irigasi-Bangunan Sawah
Irigasi"
5;1;02;03;04;031;"Belanja Pemeliharaan Bangunan Air-Bangunan Air Irigasi-Bangunan Air Irigasi
Lainnya"
5;1;02;03;04;032;Belanja Pemeliharaan Bangunan Air-Bangunan Pengairan Pasang Surut-Bangunan Waduk Pasang Surut
5;1;02;03;04;033;Belanja Pemeliharaan Bangunan Air-Bangunan Pengairan Pasang Surut-Bangunan Pengambilan Pasang Surut
5;1;02;03;04;034;Belanja
5;1;02;03;04;035;Belanja
5;1;02;03;04;036;Belanja
5;1;02;03;04;037;Belanja
5;1;02;03;04;038;Belanja
5;1;02;03;04;039;Belanja
5;1;02;03;04;040;Belanja
5;1;02;03;04;041;Belanja
5;1;02;03;04;042;Belanja
5;1;02;03;04;043;Belanja
5;1;02;03;04;044;Belanja
5;1;02;03;04;045;Belanja
5;1;02;03;04;046;Belanja
5;1;02;03;04;047;Belanja
5;1;02;03;04;048;"Belanja Pemeliharaan Bangunan Air-Bangunan Pengaman Sungai/Pantai dan
Penanggulangan Bencana Alam-Bangunan
Pengaman Sungai/Pantai dan
Penanggulangan Bencana Alam"
5;1;02;03;04;049;"Belanja Pemeliharaan Bangunan Air-Bangunan Pengaman Sungai/Pantai dan
Penanggulangan Bencana Alam-Bangunan
Pengambilan Pengaman Sungai/Pantai"
5;1;02;03;04;050;"Belanja Pemeliharaan Bangunan Air-Bangunan Pengaman Sungai/Pantai dan
Penanggulangan Bencana Alam-Bangunan
Pembawa Pengaman Sungai/Pantai"
5;1;02;03;04;051;"Belanja Pemeliharaan Bangunan Air-Bangunan Pengaman Sungai/Pantai dan
Penanggulangan Bencana Alam-Bangunan
Pembuang Pengaman Sungai"
5;1;02;03;04;052;"Belanja Pemeliharaan Bangunan Air-Bangunan Pengaman Sungai/Pantai dan
Penanggulangan Bencana Alam-Bangunan
Pengaman Pengamanan Sungai/Pantai"
5;1;02;03;04;053;"Belanja Pemeliharaan Bangunan Air-Bangunan Pengaman Sungai/Pantai dan
Penanggulangan Bencana Alam-Bangunan
Pelengkap Pengaman Sungai"
5;1;02;03;04;054;"Belanja Pemeliharaan Bangunan Air-Bangunan Pengaman Sungai/Pantai dan
Penanggulangan Bencana Alam-Bangunan
Pengaman Sungai/Pantai dan
Penanggulangan Bencana Alam Lainnya"
5;1;02;03;04;055;"Belanja Pemeliharaan Bangunan Air-Bangunan Pengembangan Sumber Air dan
Air Waduk Pengembangan Tanah-Bangunan
Sumber Air"
5;1;02;03;04;056;"Belanja Pemeliharaan Bangunan Air-Pengembangan Air Bangunan Sumber dan
Tanah-Bangunan Pengambilan Air
Pengembangan Sumber Air"
5;1;02;03;04;057;"Belanja Pemeliharaan Bangunan Air-Pengembangan Air Bangunan Sumber dan
Tanah-Bangunan Pembawa Air
Pengembangan Sumber Air"
5;1;02;03;04;058;"Bangunan
Air"
5;1;02;03;04;059;"Bangunan
Air"
5;1;02;03;04;060;"Bangunan
Air"
5;1;02;03;04;061;"Pengembangan Bangunan
Air Tanah-Bangunan Sawah Irigasi Air Tanah"
5;1;02;03;04;062;"Pengembangan Bangunan
Air Tanah-Bangunan Pengembangan Sumber
Air dan Air Tanah Lainnya"
5;1;02;03;04;063;Bangunan
5;1;02;03;04;064;"Belanja Pemeliharaan Bangunan Air-Air Bersih/Air Baku Lainnya- Bangunan
Pengambilan Air Bersih/Air Baku Bangunan"
5;1;02;03;04;065;Belanja Pemeliharaan Bangunan Air-Bangunan Air Bersih/Air Baku Lainnya-Bangunan Pembawa Air Bersih/Air Baku
5;1;02;03;04;066;Belanja Pemeliharaan Bangunan Air-Bangunan Air Bersih/Air Baku Lainnya-Bangunan Pembuang Air Bersih/Air Baku
